Item_Id,Low_Cap_Price
IT_290084,5567.62
IT_290085,5204.31
IT_290093,5644.05
IT_290097,6355.34
IT_290115,5108.86
IT_290137,3189.59
IT_290150,3149.52
IT_290232,386.25
IT_290241,3078.03
IT_290297,5262.71
IT_290306,5917.61
IT_290317,5192.22
IT_290327,5362.78
IT_290345,4005.6775
IT_290352,2912.92
IT_290362,3218.96
IT_290401,4026.15
IT_290435,2140.31
IT_290439,435.67
IT_290450,3160.01
IT_290520,6011.37
IT_290524,4678.27
IT_290534,5285.13
IT_290555,2909.51
IT_290559,2969.83
IT_290587,2796.21875
IT_290613,3162.47875
IT_290615,2798.72
IT_290643,232.81
IT_290651,3071.6
IT_290693,3770.04
IT_290707,5733.0
IT_290714,6426.85
IT_290716,6746.8
IT_290734,1870.21
IT_290750,2967.32
IT_290778,2813.94875
IT_290844,3011.75
IT_290896,6061.68
IT_290911,5305.71
IT_290921,2127.81
IT_290931,3295.9
IT_290960,3442.98
IT_291032,3582.47
IT_291046,2111.08
IT_291084,6256.73
IT_291092,6478.82
IT_291132,3257.02
IT_291156,4209.63
IT_291166,3451.35
IT_291195,5988.32
IT_291207,5380.44
IT_291224,1794.0
IT_291241,2115.62
IT_291256,3636.1875
IT_291305,465.82
IT_291306,3299.53
IT_291368,5200.67
IT_291401,4789.9
IT_291405,1674.47
IT_291433,2714.21
IT_291442,2170.77
IT_291443,2918.14375
IT_291464,4429.96875
IT_291513,1490.01
IT_291537,3570.88
IT_291540,2534.09
IT_291561,5180.55
IT_291565,4746.38
IT_291596,5079.56
IT_291620,3964.77
IT_291650,4468.78625
IT_291697,7927.23625
IT_291707,2186.2
IT_291708,3731.2
IT_291716,3239.49
IT_291786,5795.17
IT_291815,2566.88
IT_291837,2652.01
IT_291863,2957.7675
IT_291883,5341.86875
IT_291920,3116.7
IT_291947,2139.0
IT_291969,4327.87
IT_291975,4538.77
IT_291995,5710.25
IT_291997,5154.65
IT_292098,461.49
IT_292103,1433.08
IT_292107,2769.88
IT_292151,5209.63
IT_292163,6296.99
IT_292215,2634.13
IT_292221,2886.89
IT_292315,4815.78
IT_292337,5469.68
IT_292353,2929.06
IT_292356,2386.05
IT_292390,3859.96
IT_292396,4912.51625
IT_292408,5657.01
IT_292428,6998.09
IT_292440,3238.4
IT_292444,2868.42
IT_292467,3331.33
IT_292470,3979.1175
IT_292486,6140.9225
IT_292558,3637.43
IT_292573,6489.26
IT_292605,5049.06
IT_292610,5665.84
IT_292616,2408.73
IT_292684,5512.33875
IT_292715,457.65
IT_292716,2938.83
IT_292724,3138.9
IT_292769,4920.86
IT_292778,5163.5
IT_292781,6859.74
IT_292818,3147.43
IT_292831,3440.69875
IT_292846,2702.6
IT_292951,5900.6
IT_292954,4961.31
IT_293013,3340.98
IT_293043,2704.72875
IT_293078,455.03
IT_293079,3757.5
IT_293085,3572.0
IT_293121,6833.47
IT_293128,4954.56
IT_293135,5655.63
IT_293151,5456.29
IT_293160,6401.65
IT_293166,1918.47
IT_293184,4171.8
IT_293197,1989.78
IT_293266,459.3
IT_293267,3217.98
IT_293276,3331.2
IT_293322,6406.29
IT_293333,6367.93
IT_293336,6808.42
IT_293341,4448.4
IT_293376,3450.22
IT_293403,3280.475
IT_293453,3169.49
IT_293460,3377.07
IT_293501,5111.73
IT_293505,6406.49
IT_293527,5937.56
IT_293549,3823.83875
IT_293579,3627.35
IT_293622,6545.72
IT_293629,6543.79
IT_293657,3184.94
IT_293669,2635.53
IT_293786,5692.77
IT_293794,4878.55
IT_293799,6438.57
IT_293801,5379.11
IT_293831,1897.68
IT_293850,2961.8
IT_293887,5616.00375
IT_293933,4122.79
IT_293942,3396.02
IT_293945,3405.86
IT_294008,6684.98
IT_294024,4956.3
IT_294041,3847.42875
IT_294057,1755.75
IT_294126,2731.41
IT_294133,3590.33
IT_294148,3394.83
IT_294178,4990.84
IT_294208,5449.38
IT_294273,2260.01
IT_294305,465.83
IT_294306,439.26
IT_294308,4546.8275
IT_294313,3527.23
IT_294358,5089.39
IT_294366,5930.6
IT_294372,6728.41
IT_294382,5903.9
IT_294384,5147.72
IT_294388,5319.12
IT_294408,5570.45625
IT_294428,2175.01
IT_294431,3115.06875
IT_294490,3474.35
IT_294496,3174.04
IT_294542,5599.9
IT_294548,5493.0
IT_294554,7163.06
IT_294566,5719.9
IT_294626,3797.59125
IT_294653,421.04
IT_294654,3955.81
IT_294655,5073.3525
IT_294704,5362.31
IT_294782,3173.1
IT_294787,4322.32625
IT_294797,5810.25
IT_294804,6331.93
IT_294825,5385.99125
IT_294854,5024.25125
IT_294870,4167.27
IT_294886,528.2
IT_294889,3005.7
IT_294916,2540.97
IT_294929,6793.36
IT_294936,5711.52
IT_294937,5791.96
IT_294945,5942.23
IT_294987,6088.60625
IT_295007,2326.92
IT_295027,3161.725
IT_295050,3305.77
IT_295051,5167.91875
IT_295072,438.81
IT_295073,4017.97
IT_295080,3334.6
IT_295095,3216.19
IT_295103,4210.52
IT_295121,5293.86
IT_295130,5939.19
IT_295134,4995.22
IT_295207,4316.3875
IT_295250,423.38
IT_295251,3175.97
IT_295257,3979.02
IT_295296,5029.59
IT_295303,5486.35
IT_295308,6516.46
IT_295313,7542.23875
IT_295322,5030.22
IT_295327,5465.18
IT_295389,2637.88
IT_295393,5949.58625
IT_295395,4341.0
IT_295396,5672.70125
IT_295423,3530.71
IT_295466,5747.77
IT_295479,6480.17
IT_295482,7583.86
IT_295483,4971.41
IT_295536,3190.90875
IT_295595,407.74
IT_295597,3939.7
IT_295637,6001.2
IT_295648,6969.55
IT_295654,6345.77
IT_295666,5369.2
IT_295713,2450.05
IT_295751,3439.97875
IT_295752,3131.34
IT_295768,3287.93
IT_295783,2095.87
IT_295810,5809.22
IT_295815,6049.6
IT_295880,3028.92875
IT_295903,4440.8975
IT_295919,6336.47
IT_295920,6435.56
IT_295967,2375.99
IT_295968,3000.88
IT_295983,3827.79
IT_295992,8455.21625
IT_296004,7295.925
IT_296043,5647.74
IT_296050,6859.59
IT_296057,6586.12
IT_296060,6848.21
IT_296196,4495.88
IT_296202,7021.06
IT_296225,6386.08
IT_296270,2953.49875
IT_296275,2832.18
IT_296294,703.93
IT_296301,3650.98
IT_296329,5003.98
IT_296366,3974.54
IT_296381,3454.76
IT_296392,2719.81875
IT_296431,3884.68
IT_296432,3480.88625
IT_296453,4222.4175
IT_296460,3448.92
IT_296467,5917.95
IT_296474,6898.31
IT_296476,5928.13
IT_296484,6908.27
IT_296499,5909.86
IT_296538,3093.72
IT_296585,529.46
IT_296590,3164.21
IT_296607,3597.06
IT_296613,3743.96
IT_296628,6232.89
IT_296630,6027.47
IT_296633,5671.14
IT_296638,5223.04
IT_296647,5541.38
IT_296649,5317.07
IT_296651,5853.21
IT_296654,4407.61
IT_296662,7407.02875
IT_296729,588.43
IT_296731,3495.13
IT_296735,3003.8
IT_296758,5675.12
IT_296764,6290.77
IT_296767,5780.72
IT_296770,5001.49
IT_296781,4552.23
IT_296807,3488.33
IT_296809,3170.43
IT_296820,6000.24
IT_296827,2083.54
IT_296855,3301.78625
IT_296886,3107.31
IT_296889,621.62
IT_296892,4059.5075
IT_296919,5578.99
IT_296927,6032.62
IT_296932,6285.29
IT_296944,4042.26
IT_296949,5791.88
IT_297031,5856.42
IT_297034,4709.83
IT_297036,6229.16
IT_297046,2132.12
IT_297127,4779.3325
IT_297134,3430.88
IT_297152,5227.51
IT_297171,6387.52
IT_297177,7585.58
IT_297193,5945.23
IT_297197,4724.59
IT_297215,3351.7
IT_297227,3771.87875
IT_297264,3906.73
IT_297279,2648.27
IT_297282,3894.76
IT_297284,4130.38625
IT_297311,4476.07
IT_297361,5023.75
IT_297403,2855.76
IT_297439,6275.35
IT_297449,3817.93
IT_297452,3845.47
IT_297454,3539.22
IT_297477,3595.89
IT_297488,5701.81
IT_297489,7752.2375
IT_297492,5538.92
IT_297493,4537.42
IT_297501,6232.42
IT_297505,6570.89
IT_297508,6769.34
IT_297556,1978.12
IT_297591,6423.2625
IT_297610,4205.7975
IT_297614,3192.32
IT_297629,5004.785
IT_297640,6265.6
IT_297643,5762.63
IT_297645,5323.44
IT_297646,5624.89
IT_297661,7093.89
IT_297678,4636.96
IT_297687,4591.855
IT_297690,4046.06
IT_297753,6017.13
IT_297781,3569.97
IT_297795,3036.57875
IT_297821,2725.32
IT_297824,648.42
IT_297825,3041.39
IT_297828,5160.53
IT_297869,4718.58
IT_297880,6735.89
IT_297894,6034.87
IT_297918,3797.62
IT_297924,5226.925
IT_297929,4040.4625
IT_297973,2695.9
IT_297982,3442.95
IT_297993,4850.925
IT_298010,6522.49
IT_298014,5908.94
IT_298015,5653.15
IT_298023,5876.31
IT_298028,6816.75
IT_298044,5626.73
IT_298059,3637.21
IT_298064,3108.52
IT_298090,4499.72125
IT_298095,5669.0275
IT_298106,4137.62625
IT_298171,6011.66
IT_298182,6463.55
IT_298199,6557.1
IT_298254,4673.13125
IT_298321,5270.97
IT_298342,8717.16625
IT_298348,6518.69
IT_298366,5416.34
IT_298368,5849.13
IT_298371,5820.76
IT_298454,4800.17125
IT_298474,5625.24125
IT_298577,4918.65375
IT_298610,5534.9675
IT_298617,5332.44
IT_298623,6814.56
IT_298628,5232.96
IT_298629,6395.13
IT_298640,6258.4
IT_298650,5903.38
IT_298671,4285.35625
IT_298725,6758.63
IT_298732,5935.07
IT_298734,6388.0
IT_298739,5670.44
IT_298785,5196.5025
IT_298819,3151.54
IT_298821,4665.85125
IT_298843,3378.08
IT_298880,6441.28
IT_298883,5828.52
IT_298887,5660.02
IT_298894,4707.67
IT_298899,6663.22
IT_298929,3351.16875
IT_298941,2650.86875
IT_299009,5997.33
IT_299036,8758.44125
IT_299046,3345.93
IT_299085,5399.47625
IT_299099,8687.1725
IT_299110,498.15
IT_299111,2751.82
IT_299118,3939.84
IT_299153,6283.3
IT_299158,7420.23
IT_299169,6691.21
IT_299205,4779.17
IT_299246,3526.19875
IT_299247,5386.4025
IT_299270,585.42
IT_299304,7500.64
IT_299314,6678.53
IT_299316,5925.17
IT_299330,6091.42
IT_299354,3867.82
IT_299371,3782.81
IT_299383,3592.91625
IT_299399,5723.83625
IT_299417,2885.39
IT_299421,3403.66
IT_299455,6060.1
IT_299457,5750.07
IT_299473,7257.82
IT_299483,5493.41
IT_299491,5665.08
IT_299494,4790.33
IT_299546,5577.06125
IT_299573,4620.1075
IT_299576,3334.58
IT_299589,1902.63
IT_299593,4421.44
IT_299606,6830.17
IT_299617,5961.83
IT_299629,5801.85
IT_299632,6977.42
IT_299642,6816.4
IT_299650,2946.12
IT_299664,3128.86
IT_299689,2778.83
IT_299692,3356.72
IT_299698,4317.15625
IT_299708,6745.57
IT_299722,5861.35
IT_299726,7015.83
IT_299731,4222.86
IT_299769,3814.55625
IT_299780,8608.96375
IT_299792,415.12
IT_299793,3183.88
IT_299796,3644.35
IT_299797,4509.94875
IT_299840,6656.11
IT_299848,6914.68
IT_299859,5703.25
IT_299865,5318.47
IT_299869,6456.85
IT_299872,5847.22
IT_299877,8342.395
IT_299889,4735.6475
IT_299910,4797.83125
IT_299951,3715.64
IT_299991,6923.09
IT_299993,7108.25
IT_299995,7409.51875
IT_299997,6642.87
IT_300004,6236.63
IT_300011,6744.24
IT_300018,7510.9
IT_300022,5721.21
IT_300048,4772.99
IT_300059,2518.64
IT_300068,4756.6425
IT_300100,4627.42
IT_300108,4254.20875
IT_300125,4922.98
IT_300147,7249.77
IT_300148,5710.77
IT_300158,6420.63
IT_300162,6857.74
IT_300171,5661.91
IT_300224,4892.94125
IT_300261,3391.41
IT_300263,2841.3275
IT_300305,6405.6
IT_300311,6836.19
IT_300338,5823.25
IT_300360,4369.91
IT_300388,4194.635
IT_300389,5965.67125
IT_300401,8577.35625
IT_300410,3241.38
IT_300411,3621.26
IT_300426,3217.06
IT_300430,4215.73375
IT_300458,5890.4
IT_300466,7294.59
IT_300473,6845.81
IT_300478,5701.77
IT_300484,6359.47
IT_300551,2689.33
IT_300571,4538.47
IT_300581,7147.71
IT_300585,6100.58
IT_300592,6255.18
IT_300602,5212.1
IT_300617,5802.16
IT_300622,6977.07
IT_300690,5113.09375
IT_300705,5968.8725
IT_300716,7442.0725
IT_300731,3663.51
IT_300732,3521.9575
IT_300755,3989.09375
IT_300776,6791.18
IT_300784,6010.0
IT_300806,6161.18
IT_300849,5042.2075
IT_300853,4914.9
IT_300866,6432.31875
IT_300890,3668.14
IT_300895,3036.85
IT_300910,5868.27125
IT_300930,6714.56
IT_300942,7943.58875
IT_300948,6491.73
IT_300968,5993.53
IT_301016,3888.96625
IT_301018,6082.17625
IT_301044,1964.45
IT_301078,7058.34
IT_301083,6732.52
IT_301097,7226.9
IT_301099,5656.34
IT_301108,5536.55
IT_301113,5705.49
IT_301188,4749.14625
IT_301191,2381.37
IT_301193,3595.51
IT_301198,3356.32
IT_301235,6130.42
IT_301242,5507.17
IT_301246,6617.42
IT_301249,7458.34
IT_301253,6013.18
IT_301267,6142.47
IT_301315,6174.5275
IT_301316,4442.8675
IT_301339,3201.56
IT_301351,5229.84875
IT_301362,6899.43
IT_301364,7901.63875
IT_301367,6642.35
IT_301370,7236.46
IT_301372,5841.4
IT_301377,7593.2
IT_301379,4351.1
IT_301383,6751.25
IT_301385,5787.83
IT_301389,6153.41
IT_301406,6807.605
IT_301464,5502.0725
IT_301491,5811.91
IT_301508,5624.86
IT_301510,6533.73
IT_301527,7414.97125
IT_301538,4546.85
IT_301561,3126.85
IT_301566,5618.91125
IT_301580,5758.91
IT_301603,4144.16
IT_301625,5002.19875
IT_301627,4929.2225
IT_301659,5516.27625
IT_301691,6905.08
IT_301695,7901.43
IT_301697,5730.8
IT_301699,7440.72
IT_301706,7604.93
IT_301713,6426.21
IT_301716,7366.37
IT_301738,8448.44875
IT_301739,8320.46125
IT_301757,4518.4225
IT_301772,5121.5325
IT_301818,3496.97
IT_301845,7267.87
IT_301849,7914.4275
IT_301852,5684.03
IT_301853,7362.88
IT_301877,6834.92
IT_301900,3798.67
IT_301976,3315.88
IT_301988,5770.59375
IT_301990,2869.49
IT_302019,6197.36
IT_302023,5673.16
IT_302027,7432.36
IT_302030,5163.26
IT_302033,5713.32
IT_302038,6475.31
IT_302046,5603.39
IT_302090,2679.5
IT_302098,2571.03
IT_302117,8567.905
IT_302128,6261.28
IT_302161,6124.0525
IT_302177,7425.94
IT_302186,6716.94
IT_302200,7652.05
IT_302202,4622.94
IT_302210,6736.0
IT_302217,5748.07
IT_302222,6723.51
IT_302253,6478.99875
IT_302288,7689.3225
IT_302290,8639.1925
IT_302298,2926.91
IT_302305,3487.97875
IT_302321,5954.77875
IT_302324,6623.23125
IT_302343,5745.92
IT_302345,7352.34
IT_302353,6241.57
IT_302356,5543.53
IT_302358,6840.75
IT_302365,5611.14
IT_302367,6157.08
IT_302418,5725.26125
IT_302440,8461.35875
IT_302442,4484.9475
IT_302445,635.13
IT_302447,4042.21
IT_302454,3462.39
IT_302459,7028.73625
IT_302469,6054.73875
IT_302482,7499.5225
IT_302486,7429.84
IT_302498,6835.91
IT_302501,7453.02
IT_302526,6445.65625
IT_302529,4505.15
IT_302556,5999.16625
IT_302557,3568.15
IT_302561,6498.375
IT_302564,5938.80625
IT_302583,6343.68
IT_302605,4250.62
IT_302624,3270.17875
IT_302654,3554.76
IT_302658,3630.43
IT_302674,5751.66875
IT_302679,5290.26875
IT_302695,7367.13
IT_302703,6295.64
IT_302711,7610.47
IT_302728,6384.89
IT_302781,6071.74
IT_302808,2976.94
IT_302848,7229.58
IT_302861,8046.99
IT_302866,7029.28
IT_302869,7549.09
IT_302880,5731.9
IT_302897,6121.05
IT_302935,5848.6025
IT_302940,5998.81375
IT_302953,4293.085
IT_302959,4099.69
IT_302965,3456.3
IT_302979,5768.83
IT_303004,7219.9
IT_303011,6711.82
IT_303015,5728.9
IT_303016,6854.23
IT_303019,7487.66
IT_303034,5948.2
IT_303052,6028.58125
IT_303056,3533.1
IT_303062,4597.44
IT_303113,5253.57375
IT_303119,4493.7525
IT_303136,5907.51
IT_303158,6650.11
IT_303169,5046.43
IT_303220,4383.3125
IT_303260,1060.21
IT_303281,5730.11625
IT_303298,7555.82375
IT_303303,7200.18
IT_303317,6750.89
IT_303320,7482.15
IT_303333,6852.31
IT_303357,6186.60375
IT_303361,4620.99
IT_303378,5132.1475
IT_303393,5628.76125
IT_303408,670.19
IT_303427,6239.4125
IT_303441,6853.03
IT_303445,7424.59
IT_303452,6770.14
IT_303458,5809.41
IT_303460,5890.35
IT_303463,7343.34
IT_303464,7655.15
IT_303465,5671.13
IT_303467,6806.26
IT_303469,7498.81
IT_303481,5750.66375
IT_303516,4147.5425
IT_303525,4032.77
IT_303543,5619.11
IT_303558,6435.2575
IT_303563,4144.45
IT_303585,5516.0225
IT_303618,7898.00625
IT_303622,1073.09
IT_303627,3688.62
IT_303635,4900.165
IT_303663,6023.13
IT_303665,7530.08
IT_303672,6895.56
IT_303678,5717.53
IT_303679,6555.16
IT_303682,7882.12
IT_303686,6770.69
IT_303710,6530.49
IT_303721,3829.75
IT_303743,4681.82375
IT_303794,4060.985
IT_303818,3730.73
IT_303836,6022.78
IT_303837,7560.79
IT_303841,2316.97
IT_303865,5840.61
IT_303868,7425.05875
IT_303886,3185.92
IT_303892,4080.715
IT_303911,4738.7025
IT_303914,4736.715
IT_303928,6240.81875
IT_303943,7231.995
IT_303948,4067.17375
IT_303959,6707.93625
IT_303976,4204.36
IT_303994,6743.78
IT_303999,6850.38
IT_304004,6257.87
IT_304009,7626.08
IT_304040,6114.2975
IT_304057,3242.68875
IT_304067,4756.86125
IT_304072,4787.8125
IT_304085,5996.01375
IT_304108,750.89
IT_304115,3430.52
IT_304134,5200.4375
IT_304147,7679.19
IT_304157,7661.16
IT_304169,6749.68
IT_304176,7005.5
IT_304179,6797.22
IT_304208,4722.78
IT_304230,2467.67
IT_304288,4908.95
IT_304301,7571.4
IT_304308,5464.33
IT_304310,7001.46
IT_304311,7223.61
IT_304325,7860.36625
IT_304328,5722.73
IT_304330,6304.36
IT_304338,5801.77
IT_304342,6306.92
IT_304353,8115.48375
IT_304361,4469.1375
IT_304391,4584.4225
IT_304423,1049.84
IT_304425,3887.77
IT_304439,4035.2775
IT_304443,4809.43125
IT_304454,7323.94
IT_304459,7466.79875
IT_304463,6808.41
IT_304476,6659.65
IT_304479,7644.7925
IT_304496,5922.87
IT_304512,4672.24
IT_304529,4433.28625
IT_304540,4027.5175
IT_304554,6600.39
IT_304597,4911.4575
IT_304623,7283.195
IT_304649,6441.96375
IT_304670,7306.62
IT_304677,6302.59
IT_304685,7835.3875
IT_304689,6323.49
IT_304715,6542.37
IT_304718,5505.15375
IT_304787,4164.1
IT_304788,4584.04875
IT_304789,3791.53625
IT_304794,3596.93
IT_304820,6927.02
IT_304827,6601.35
IT_304828,7112.57
IT_304835,6806.38
IT_304842,7902.00125
IT_304859,6627.95
IT_304869,6550.17
IT_304899,4636.8625
IT_304904,3042.65
IT_304930,7561.22375
IT_304933,1010.16
IT_304935,4171.89375
IT_304946,5351.3025
IT_304955,4477.945
IT_304976,7354.66
IT_304981,7481.89
IT_304982,7520.7975
IT_304990,7902.56875
IT_305005,6650.24
IT_305040,4945.0875
IT_305062,4312.11625
IT_305063,5490.2575
IT_305095,6044.49
IT_305101,7495.94
IT_305107,6697.79
IT_305110,7970.55625
IT_305112,6935.18
IT_305160,4748.9225
IT_305189,4910.21125
IT_305190,4643.55875
IT_305194,3692.79625
IT_305207,5725.24875
IT_305211,5931.8075
IT_305242,6583.01
IT_305244,5959.8
IT_305247,7490.81875
IT_305252,6799.77
IT_305269,6930.305
IT_305309,6165.96
IT_305328,3804.6475
IT_305331,3773.92
IT_305341,5609.12625
IT_305355,6663.41
IT_305359,8459.14625
IT_305360,6834.39
IT_305368,8082.105
IT_305391,6719.91375
IT_305439,5339.445
IT_305471,2845.14
IT_305476,6764.96125
IT_305479,3993.44
IT_305498,5057.22875
IT_305535,4498.72625
IT_305554,5390.22625
IT_305569,7669.6
IT_305594,7654.6275
IT_305602,6963.91
IT_305610,6570.76
IT_305624,6135.64375
IT_305690,4793.78375
IT_305708,5662.78875
IT_305727,7484.2
IT_305743,8054.1475
IT_305758,6220.61
IT_305770,7122.68875
IT_305775,4221.62
IT_305796,4906.25875
IT_305808,4610.9125
IT_305825,8161.78375
IT_305830,6329.8575
IT_305832,4871.97875
IT_305835,3642.55
IT_305849,5791.7975
IT_305853,5603.5975
IT_305873,7129.83
IT_305881,7134.03
IT_305892,7983.14875
IT_305914,7125.72
IT_305945,4525.56375
IT_305977,3489.69
IT_305980,4635.48875
IT_305985,3742.83
IT_305992,5406.1575
IT_306002,6284.8625
IT_306019,7449.44
IT_306027,7545.67
IT_306040,6439.2
IT_306041,6622.77
IT_306045,7885.3525
IT_306057,6948.71
IT_306062,6804.8
IT_306065,6657.47
IT_306127,3647.42
IT_306134,5852.3375
IT_306178,6997.26
IT_306256,7379.4675
IT_306259,4501.12875
IT_306264,3576.74
IT_306276,5668.155
IT_306292,7127.46
IT_306293,7490.44
IT_306302,7109.94
IT_306312,8100.95625
IT_306315,5897.12
IT_306340,6184.765
IT_306373,3275.79
IT_306375,6296.2375
IT_306392,7095.2
IT_306395,6779.17
IT_306412,3442.02
IT_306421,5996.62125
IT_306440,5207.43625
IT_306451,4990.55375
IT_306467,7801.35625
IT_306469,5351.29375
IT_306490,5705.55375
IT_306492,2958.69
IT_306510,7544.31
IT_306540,6788.26
IT_306547,6819.4
IT_306553,3737.43
IT_306560,6009.5575
IT_306564,4131.24
IT_306613,7594.135
IT_306617,5728.82125
IT_306618,5005.935
IT_306651,7471.63
IT_306654,7080.09
IT_306658,5945.76
IT_306659,7832.6775
IT_306676,8110.485
IT_306702,4000.03
IT_306709,5498.05375
IT_306714,5983.11375
IT_306772,5432.53625
IT_306773,4932.89125
IT_306777,6009.7225
IT_306785,6761.495
IT_306794,5987.815
IT_306814,7827.79
IT_306819,6962.92
IT_306831,8055.5575
IT_306852,7523.24
IT_306857,3372.03
IT_306921,4296.25125
IT_306936,6017.25875
IT_306957,6604.34
IT_306978,7750.195
IT_306996,7283.06
IT_307004,3299.02
IT_307064,4857.22875
IT_307065,5957.6925
IT_307066,4553.53
IT_307081,6456.86875
IT_307099,7122.12
IT_307104,7045.41
IT_307114,7019.58
IT_307117,7426.57
IT_307144,6817.17
IT_307150,7554.685
IT_307153,2896.97
IT_307164,6038.54875
IT_307168,3697.73
IT_307228,6044.96375
IT_307244,7399.86
IT_307250,7294.98
IT_307259,6325.73
IT_307265,6625.54
IT_307330,5547.20125
IT_307358,2413.44
IT_307360,4451.96
IT_307379,7656.2925
IT_307395,5672.2275
IT_307434,4509.4375
IT_307452,3233.35
IT_307478,7006.1
IT_307479,7479.84
IT_307493,7550.47
IT_307502,6799.75
IT_307517,5161.9675
IT_307528,3441.95
IT_307554,4204.8325
IT_307578,3974.59
IT_307584,6573.1525
IT_307610,6833.2
IT_307611,7907.93
IT_307618,6476.48
IT_307665,4496.80875
IT_307714,7948.48625
IT_307721,3799.78
IT_307727,6585.83
IT_307732,6174.0675
IT_307737,5306.1025
IT_307752,7065.19
IT_307754,6660.03
IT_307755,7525.6175
IT_307773,7556.1175
IT_307785,6864.81
IT_307798,4848.07
IT_307850,7510.89875
IT_307851,8492.3875
IT_307856,7741.4725
IT_307858,4673.32
IT_307859,4212.8425
IT_307870,5553.395
IT_307874,5334.7575
IT_307895,8601.17125
IT_307897,7371.61
IT_307898,7553.3475
IT_307906,6563.04
IT_307920,6162.27
IT_307941,3519.43875
IT_308011,5895.95125
IT_308017,5208.94875
IT_308033,7548.65
IT_308040,8053.14375
IT_308047,6886.87
IT_308059,8089.77625
IT_308061,6173.46
IT_308063,6438.72
IT_308070,6960.31
IT_308082,4940.86
IT_308120,4588.14375
IT_308146,6659.82
IT_308157,8442.89625
IT_308159,3283.45
IT_308165,5720.1375
IT_308166,4130.65
IT_308185,3835.39875
IT_308198,4862.135
IT_308211,5911.615
IT_308233,5546.0125
IT_308252,6979.1
IT_308253,7845.94625
IT_308267,6764.4
IT_308270,7869.405
IT_308273,6417.74
IT_308280,6933.53
IT_308346,4645.64875
IT_308355,5692.945
IT_308380,7836.51875
IT_308384,7942.19875
IT_308395,7387.36
IT_308399,7741.04625
IT_308412,6173.32
IT_308417,7235.88
IT_308424,4916.65875
IT_308433,6268.205
IT_308442,3727.5175
IT_308473,7714.385
IT_308479,3845.45125
IT_308498,4770.715
IT_308509,7425.86125
IT_308515,6246.99
IT_308516,7652.64
IT_308528,6791.82
IT_308533,7250.79375
IT_308544,7360.16
IT_308552,7705.14875
IT_308555,6783.41
IT_308559,5685.15875
IT_308603,5059.95875
IT_308619,4047.33
IT_308622,4180.1825
IT_308637,4746.32875
IT_308651,7811.6475
IT_308658,7206.27
IT_308671,7411.24
IT_308677,7915.62625
IT_308679,5775.02
IT_308680,7007.07
IT_308693,7683.61
IT_308698,8713.375
IT_308701,3033.99
IT_308724,3798.77
IT_308755,7618.75625
IT_308759,6419.1325
IT_308760,4189.4425
IT_308777,5335.885
IT_308801,7034.19
IT_308802,8072.7025
IT_308808,7521.49
IT_308812,7452.37
IT_308816,7038.66
IT_308820,7836.55125
IT_308823,5887.26
IT_308841,6894.51
IT_308843,5766.74625
IT_308890,7824.71625
IT_308897,8307.98125
IT_308904,6742.94125
IT_308921,5697.21625
IT_308933,7769.14875
IT_308939,7989.1575
IT_308956,7937.61125
IT_308963,7505.69
IT_308999,5266.99
IT_309012,7204.17
IT_309014,6855.16
IT_309016,7335.46875
IT_309039,5542.05375
IT_309073,6662.53
IT_309078,5890.60375
IT_309106,7709.78875
IT_309120,6272.51
IT_309124,8426.99125
IT_309128,5160.0525
IT_309183,7016.02625
IT_309189,5585.67375
IT_309204,7653.65875
IT_309205,7499.93
IT_309209,8652.3475
IT_309212,7852.60875
IT_309218,7082.5
IT_309244,3734.58
IT_309298,6344.81375
IT_309313,5868.80125
IT_309317,5292.855
IT_309336,7818.59625
IT_309354,8008.5475
IT_309374,5369.28
IT_309393,4123.07625
IT_309433,6821.31
IT_309437,6244.49875
IT_309445,6054.08625
IT_309460,7885.7575
IT_309468,6969.45
IT_309477,7405.85
IT_309490,6475.91
IT_309522,6366.00625
IT_309559,6085.4925
IT_309573,7497.95375
IT_309614,7763.70625
IT_309631,8070.6975
IT_309644,6960.88
IT_309667,6237.16875
IT_309676,4369.7375
IT_309697,6950.605
IT_309709,2560.07
IT_309720,6939.24
IT_309746,7580.03
IT_309754,7026.3
IT_309757,7453.97
IT_309760,6802.76
IT_309765,7756.95625
IT_309767,6831.66
IT_309782,7573.86
IT_309821,6967.76625
IT_309824,6470.88375
IT_309848,7016.42
IT_309850,7394.1475
IT_309870,5408.5475
IT_309892,6155.355
IT_309914,6398.4325
IT_309945,8663.7075
IT_309948,7401.14
IT_309969,8112.60125
IT_309977,8240.59875
IT_309986,7418.58
IT_309995,8494.33875
IT_310000,6952.10125
IT_310003,6080.2775
IT_310026,6218.37875
IT_310045,6869.75875
IT_310051,6583.70625
IT_310065,7756.5875
IT_310076,7435.24
IT_310083,8754.36375
IT_310086,7137.1375
IT_310093,6749.26
IT_310103,8148.27875
IT_310119,5835.77625
IT_310149,7543.41125
IT_310167,6850.9675
IT_310185,7802.67
IT_310190,7444.33875
IT_310218,7320.37
IT_310223,7897.82875
IT_310256,6254.0975
IT_310276,6855.51875
IT_310286,6764.86125
IT_310307,7080.39
IT_310316,6820.65
IT_310337,8873.875
IT_310343,6573.34625
IT_310376,6328.24875
IT_310383,2448.99
IT_310384,3529.47
IT_310389,6746.84625
IT_310414,7550.44
IT_310415,7939.4375
IT_310427,7315.81
IT_310443,8332.02625
